df_test.url_id,predicted,
36089,1520,1500
36094,1220,1200
36100,1020,1000
36104,1420,1400
36106,1320,1300
36110,770,750
36116,2320,2300
36118,25020,25000
36127,25220,25200
36129,2020,2000
36134,1020,1000
36135,1120,1100
36137,673,653
36141,884,864
36144,1120,1100
36151,943,923
36157,1920,1900
36160,1320,1300
36163,69020,69000
36164,17820,17800
36170,1120,1100
36172,1320,1300
36173,1720,1700
36174,7020,7000
36185,2120,2100
36187,5420,5400
36190,1720,1700
36192,2020,2000
36195,494,474
36202,798,778
36206,3220,3200
36212,887,867
36213,400,380
36214,873,853
36218,3520,3500
36223,1520,1500
36227,2620,2600
36230,1420,1400
36232,751,731
36236,2020,2000
36237,25320,25300
36247,3320,3300
36251,662,642
36254,1120,1100
36263,12020,12000
36265,1420,1400
36269,2520,2500
36277,975,955
36281,947,927
36282,909,889
36292,1820,1800
36297,2220,2200
36298,302,282
36300,5920,5900
36303,683,663
36305,11620,11600
36307,2020,2000
36310,2820,2800
36320,1320,1300
36322,841,821
36327,737,717
36331,2020,2000
36333,785,765
36339,5020,5000
36340,5920,5900
36347,1320,1300
36348,1120,1100
36352,931,911
36354,986,966
36360,1820,1800
36364,828,808
36366,1020,1000
36369,1220,1200
36375,2420,2400
36380,1520,1500
36394,878,858
36395,1220,1200
36397,1120,1100
36398,982,962
36408,1820,1800
36416,3420,3400
36418,1320,1300
36431,1820,1800
36432,1620,1600
36440,2220,2200
36442,4720,4700
36452,1920,1900
36458,1420,1400
36460,2920,2900
36462,979,959
36464,1220,1200
36473,426,406
36477,764,744
36479,1120,1100
36484,888,868
36487,1520,1500
36490,1720,1700
36491,4720,4700
36500,611,591
36508,2020,2000
36509,2420,2400
36514,579,559
36525,4920,4900
36528,880,860
36531,1013,993
36541,767,747
36543,1020,1000
36545,1320,1300
36547,985,965
36550,1320,1300
36553,791,771
36555,9120,9100
36563,479,459
36566,4020,4000
36572,1820,1800
36575,2520,2500
36576,10220,10200
36578,917,897
36581,879,859
36584,1220,1200
36587,687,667
36588,1720,1700
36589,898,878
36604,1520,1500
36608,1520,1500
36609,2120,2100
36612,1620,1600
36613,3820,3800
36616,4720,4700
36617,1420,1400
36618,3520,3500
36621,1320,1300
36622,881,861
36623,1020,1000
36630,7820,7800
36636,2420,2400
36637,1320,1300
36643,1820,1800
36644,2820,2800
36646,2020,2000
36647,1120,1100
36650,1520,1500
36651,655,635
36652,691,671
36654,1920,1900
36655,1420,1400
36657,751,731
36660,509,489
36663,2220,2200
36666,1520,1500
36675,1420,1400
36676,1120,1100
36683,1120,1100
36688,1120,1100
36691,905,885
36692,16220,16200
36693,3520,3500
36695,1020,1000
36699,2220,2200
36700,1420,1400
36704,711,691
36708,1820,1800
36711,899,879
36715,4320,4300
36718,1220,1200
36719,3620,3600
36722,1420,1400
36726,1620,1600
36727,688,668
36730,985,965
36731,1920,1900
36738,3920,3900
36739,2020,2000
36741,2620,2600
36745,923,903
36750,610,590
36751,990,970
36753,15120,15100
36758,865,845
36761,774,754
36763,762,742
36764,1520,1500
36766,3420,3400
36768,2820,2800
36778,1620,1600
36779,601,581
36780,1820,1800
36788,2320,2300
36793,1120,1100
36802,755,735
36803,3120,3100
36804,733,713
36806,1520,1500
36812,3220,3200
36820,25420,25400
36821,814,794
36829,8520,8500
36830,899,879
36834,864,844
36835,6320,6300
36836,1420,1400
36840,6620,6600
36843,677,657
36846,1520,1500
36849,3020,3000
36850,6420,6400
36854,395,375
36859,2220,2200
36861,2120,2100
36865,1620,1600
36872,5420,5400
36874,1020,1000
36875,1020,1000
36877,832,812
36890,802,782
36895,513,493
36903,1020,1000
36904,830,810
36909,3520,3500
36911,1420,1400
36912,4720,4700
36923,884,864
36924,3020,3000
36926,1120,1100
36934,2220,2200
36937,1120,1100
36938,17920,17900
36941,3120,3100
36943,2220,2200
36945,1520,1500
36947,1320,1300
36949,1420,1400
36951,1004,984
36952,3420,3400
36954,1120,1100
36955,1420,1400
36971,789,769
36979,427,407
36980,1720,1700
36982,794,774
36983,1220,1200
36984,1020,1000
36985,8420,8400
36986,939,919
36990,1820,1800
36995,847,827
36998,901,881
37001,7620,7600
37004,8020,8000
37005,1820,1800
37008,3020,3000
37009,467,447
37012,1720,1700
37020,3220,3200
37023,2920,2900
37026,1120,1100
37028,9320,9300
37036,711,691
37041,2420,2400
37046,2320,2300
37047,795,775
37048,1620,1600
37054,10120,10100
37056,546,526
37063,1220,1200
37065,583,563
37073,698,678
37079,4120,4100
37085,689,669
37089,1120,1100
37091,2020,2000
37095,1420,1400
37097,1720,1700
37098,1220,1200
37103,1420,1400
37105,11520,11500
37120,3920,3900
37123,1220,1200
37124,1220,1200
37128,1020,1000
37132,884,864
37137,1220,1200
37141,1920,1900
37152,1820,1800
37158,899,879
37171,2720,2700
37175,1220,1200
37179,5120,5100
37180,748,728
37181,3020,3000
37203,877,857
37208,7320,7300
37211,2320,2300
37214,1220,1200
37215,768,748
37217,1820,1800
37221,1120,1100
37234,1920,1900
37236,1120,1100
37237,926,906
37238,3420,3400
37240,939,919
37241,7920,7900
37244,5620,5600
37248,1120,1100
37258,469,449
37260,3520,3500
37265,163,143
37270,724,704
37271,827,807
37274,721,701
37278,2920,2900
37279,1120,1100
37286,1020,1000
37289,909,889
37292,1220,1200
37293,32220,32200
37297,1220,1200
37308,1020,1000
37323,872,852
37329,2620,2600
37334,773,753
37335,5420,5400
37337,1420,1400
37338,674,654
37341,508,488
37342,551,531
37343,894,874
37345,883,863
37346,844,824
37364,804,784
37368,1220,1200
37389,1220,1200
37399,2520,2500
37400,1420,1400
37402,6820,6800
37404,1920,1900
37406,1320,1300
37408,867,847
37409,3720,3700
37419,2020,2000
37427,1320,1300
37430,2220,2200
37431,3220,3200
37432,6320,6300
37434,1520,1500
37435,1020,1000
37439,894,874
37445,3820,3800
37449,1620,1600
37450,5720,5700
37451,5320,5300
37457,1120,1100
37464,2120,2100
37469,1520,1500
37470,964,944
37478,706,686
37479,955,935
37490,3220,3200
37493,1420,1400
37495,1020,1000
37496,2120,2100
37498,6320,6300
37510,1820,1800
37511,2420,2400
37520,2020,2000
37529,965,945
37530,9520,9500
37533,10820,10800
37542,949,929
37544,722,702
37546,993,973
37550,657,637
37574,3820,3800
37580,876,856
37582,1520,1500
37585,968,948
37586,1120,1100
37593,8720,8700
37595,1020,1000
37602,1015,995
37607,911,891
37611,1002,982
37612,911,891
37617,1620,1600
37619,998,978
37620,2720,2700
37624,882,862
37626,1420,1400
37629,760,740
37630,988,968
37642,9020,9000
37644,9120,9100
37656,1320,1300
37661,987,967
37664,1420,1400
37668,98,78
37669,831,811
37672,1320,1300
37673,1420,1400
37674,3120,3100
37679,3120,3100
37682,700,680
37686,5620,5600
37690,1920,1900
37693,1320,1300
37694,1520,1500
37699,1520,1500
37704,924,904
37705,1220,1200
37712,1520,1500
37714,18620,18600
37715,613,593
37718,1820,1800
37727,1420,1400
37731,2120,2100
37733,1120,1100
37737,9220,9200
37739,2620,2600
37748,1010,990
37749,3520,3500
37751,1920,1900
37753,1620,1600
37755,1720,1700
37759,4720,4700
37762,2220,2200
37767,1620,1600
37768,2120,2100
37777,1120,1100
37782,1220,1200
37785,1820,1800
37793,14620,14600
37798,7220,7200
37799,775,755
37802,1020,1000
37808,1120,1100
37809,1320,1300
37810,1220,1200
37813,2920,2900
37814,8420,8400
37815,9720,9700
37818,1320,1300
37822,2120,2100
37825,906,886
37830,2120,2100
37831,862,842
37832,797,777
37836,1620,1600
37839,945,925
37849,3820,3800
37850,7320,7300
37851,4020,4000
37865,665,645
37868,687,667
37870,939,919
37873,799,779
37882,1720,1700
37885,1120,1100
37888,2120,2100
37891,6920,6900
37896,1520,1500
37904,8820,8800
37905,2820,2800
37906,871,851
37911,1014,994
37917,930,910
37918,1420,1400
37920,2120,2100
37921,922,902
37925,1520,1500
37930,1020,1000
37931,1120,1100
37938,1420,1400
37943,907,887
37944,914,894
37947,870,850
37951,737,717
37953,15020,15000
37956,2320,2300
37960,896,876
37967,3020,3000
37972,1320,1300
37979,870,850
37980,3120,3100
37984,542,522
37991,5420,5400
37992,1520,1500
37999,8320,8300
38007,750,730
38010,2620,2600
38015,1120,1100
38019,733,713
38021,1220,1200
38026,1320,1300
38029,996,976
38034,2520,2500
38040,1011,991
38041,2620,2600
38043,372,352
38047,3020,3000
38054,909,889
38059,900,880
38061,1020,1000
38067,3620,3600
38072,692,672
38078,852,832
38084,2120,2100
38091,1320,1300
38099,821,801
38100,5120,5100
38102,517,497
38103,2720,2700
38110,950,930
38111,5620,5600
38113,1120,1100
38117,1220,1200
38118,976,956
38121,6120,6100
38129,1220,1200
38130,1220,1200
38133,464,444
38141,2120,2100
38151,1320,1300
38165,1120,1100
38170,991,971
38173,1720,1700
38174,10620,10600
38175,3220,3200
38176,2520,2500
38179,1220,1200
38180,977,957
38184,1420,1400
38191,1120,1100
38192,853,833
38193,2120,2100
38200,3220,3200
38209,967,947
38213,2520,2500
38216,2520,2500
38218,1420,1400
38220,1320,1300
38221,871,851
38224,1120,1100
38225,1020,1000
38228,1420,1400
38230,927,907
38243,1520,1500
38248,328,308
38249,97,77
38252,826,806
38257,1320,1300
38261,1720,1700
38265,1020,1000
38267,3420,3400
38275,6120,6100
38283,2420,2400
38284,1620,1600
38285,2820,2800
38286,731,711
38290,1620,1600
38291,1520,1500
38307,3320,3300
38315,2220,2200
38319,731,711
38322,4220,4200
38323,1520,1500
38326,1120,1100
38328,778,758
38329,11520,11500
38330,10020,10000
38337,1520,1500
38343,897,877
38344,1120,1100
38348,9320,9300
38351,927,907
38357,808,788
38358,837,817
38359,642,622
38363,838,818
38364,984,964
38365,1320,1300
38371,897,877
38372,1220,1200
38373,843,823
38375,989,969
38376,654,634
38377,846,826
38379,873,853
38386,1120,1100
38399,1420,1400
38406,1520,1500
38408,2120,2100
38422,769,749
38424,758,738
38428,947,927
38434,3020,3000
38443,995,975
38448,770,750
38452,1520,1500
38453,838,818
38454,1320,1300
38456,3720,3700
38471,835,815
38474,1120,1100
38475,2420,2400
38478,955,935
38482,685,665
38487,1320,1300
38489,2120,2100
38490,724,704
38495,911,891
38503,4820,4800
38518,1020,1000
38520,2820,2800
38529,572,552
38531,1120,1100
38537,771,751
38548,654,634
38558,2920,2900
38559,2620,2600
38562,1320,1300
38564,5720,5700
38567,582,562
38568,674,654
38572,1920,1900
38575,1120,1100
38576,1820,1800
38578,603,583
38579,4720,4700
38585,956,936
38586,646,626
38587,687,667
38592,1420,1400
38601,690,670
38603,776,756
38605,8720,8700
38606,723,703
38612,9520,9500
38613,2820,2800
38615,806,786
38617,635,615
38624,1520,1500
38639,2420,2400
38643,2120,2100
38644,1017,997
38646,2020,2000
38649,5620,5600
38650,1520,1500
38651,980,960
38653,692,672
38654,1120,1100
38658,1820,1800
38659,782,762
38662,3520,3500
38665,847,827
38673,3920,3900
38676,1820,1800
38678,770,750
38682,1020,1000
38696,981,961
38697,464,444
38699,1220,1200
38702,761,741
38704,882,862
38705,1220,1200
38709,956,936
38714,1920,1900
38715,1820,1800
38719,2220,2200
38722,5520,5500
38726,1220,1200
38730,1220,1200
38737,1020,1000
38738,1520,1500
38741,10820,10800
38742,5720,5700
38744,860,840
38745,2220,2200
38751,2920,2900
38762,1620,1600
38768,1001,981
38773,1620,1600
38775,817,797
38780,4120,4100
38783,1620,1600
38785,433,413
38792,823,803
38803,723,703
38807,5620,5600
38809,10020,10000
38813,1006,986
38814,1120,1100
38821,1120,1100
38823,2620,2600
38826,940,920
38828,8720,8700
38829,827,807
38833,23520,23500
38840,579,559
38843,868,848
38853,528,508
38855,633,613
38858,903,883
38861,863,843
38863,1120,1100
38864,841,821
38866,3820,3800
38870,4820,4800
38875,3620,3600
38883,661,641
38888,708,688
38889,1120,1100
38890,718,698
38893,2720,2700
38898,797,777
38901,612,592
38902,837,817
38904,928,908
38907,6520,6500
38909,2220,2200
38914,919,899
38915,828,808
38918,758,738
38922,1620,1600
38926,1420,1400
38929,1320,1300
38934,9620,9600
38940,12120,12100
38942,728,708
38957,2120,2100
38961,970,950
38962,1820,1800
38966,1820,1800
38967,1620,1600
38971,2220,2200
38980,745,725
38991,1007,987
38993,314,294
38995,1020,1000
38996,1320,1300
38997,1020,1000
39009,4920,4900
39010,626,606
39012,489,469
39017,2220,2200
39020,1220,1200
39023,619,599
39025,786,766
39027,2620,2600
39032,689,669
39047,22220,22200
39051,722,702
39057,2020,2000
39058,1120,1100
39060,1220,1200
39065,779,759
39067,2120,2100
39073,1520,1500
39075,975,955
39076,614,594
39078,6620,6600
39080,571,551
39081,857,837
39083,783,763
39084,1014,994
39085,978,958
39092,1720,1700
39094,123,103
39105,714,694
39106,1320,1300
39112,2920,2900
39114,4120,4100
39116,2220,2200
39119,1120,1100
39123,813,793
39128,815,795
39130,821,801
39137,2120,2100
39141,1420,1400
39146,3220,3200
39149,809,789
39151,914,894
39152,833,813
39156,11520,11500
39157,4220,4200
39162,4520,4500
39164,1920,1900
39171,1720,1700
39172,1220,1200
39173,5420,5400
39176,1520,1500
39177,2620,2600
39178,1420,1400
39180,4120,4100
39182,1016,996
39186,1120,1100
39188,8320,8300
39192,1120,1100
39196,2520,2500
39200,854,834
39201,12320,12300
39202,9120,9100
39203,1420,1400
39205,1520,1500
39209,5120,5100
39210,1420,1400
39212,1320,1300
39215,874,854
39219,751,731
39220,5320,5300
39222,2620,2600
39223,788,768
39224,967,947
39226,3420,3400
39230,701,681
39232,3020,3000
39233,1520,1500
39234,656,636
39237,565,545
39249,2820,2800
39250,1020,1000
39260,1520,1500
39266,1420,1400
39267,1020,1000
39274,5720,5700
39278,1420,1400
39282,2720,2700
39287,870,850
39292,922,902
39293,2220,2200
39296,535,515
39297,1420,1400
39303,2420,2400
39304,1320,1300
39305,3720,3700
39308,1520,1500
39314,1120,1100
39316,1220,1200
39318,1420,1400
39321,825,805
39326,602,582
39332,1620,1600
39336,2920,2900
39337,1220,1200
39339,6520,6500
39340,3920,3900
39343,4220,4200
39346,9520,9500
39363,6020,6000
39364,2920,2900
39368,1720,1700
39370,826,806
39371,711,691
39372,1420,1400
39376,4320,4300
39382,11420,11400
39384,732,712
39385,1320,1300
39386,836,816
39387,2220,2200
39392,2220,2200
39405,6220,6200
39412,3320,3300
39413,956,936
39418,2320,2300
39420,1420,1400
39422,1120,1100
39426,1120,1100
39432,1620,1600
39433,1520,1500
39446,4620,4600
39454,2620,2600
39457,1320,1300
39463,1720,1700
39466,1820,1800
39467,1620,1600
39468,1420,1400
39470,1120,1100
39475,1620,1600
39479,5320,5300
39481,1920,1900
39485,1320,1300
39487,20920,20900
39488,2320,2300
39491,2220,2200
39493,1920,1900
39494,2420,2400
39495,2820,2800
39496,2420,2400
39500,1620,1600
39503,2620,2600
39509,1320,1300
39516,1620,1600
39521,818,798
39526,4920,4900
39535,569,549
39547,2320,2300
39548,1020,1000
39552,1320,1300
39554,1220,1200
39562,4920,4900
39564,882,862
39566,1720,1700
39575,1420,1400
39579,2020,2000
39584,490,470
39586,3220,3200
39593,2620,2600
39597,1320,1300
39599,6120,6100
39602,2320,2300
39603,1320,1300
39606,1120,1100
39610,726,706
39613,3020,3000
39618,711,691
39620,1220,1200
39623,2920,2900
39634,1520,1500
39636,1320,1300
39637,1720,1700
39640,1820,1800
39644,1320,1300
